,lemma,count,pos
1313,reef,11,n
1314,rowed,11,n
1315,nearer,11,n
1316,rattle,11,n
1317,cloth,11,n
1318,cask,11,n
1319,generally,11,r
1320,told_story,11,n
1321,shone_like,11,n
1322,courage,11,n
1323,audience,11,n
1324,kindly,11,r
1325,distinguish,11,n
1326,prisoner,11,n
1327,eight,11,n
1328,sunk,11,n
1329,genius,11,n
1330,bargain,11,n
1331,beautiful_maiden,11,n
1332,graceful,11,n
1333,miserable,11,a
1334,mist,11,n
1335,event,11,n
1336,false,11,a
1337,fishing,11,n
1338,monument,11,n
1339,crew,11,n
1340,staircase,11,n
1341,everybody,11,n
1342,billow,11,n
1343,dreadful,11,n
1344,attend,11,n
1345,skadi,11,n
1346,hero,11,n
1347,village,11,n
1348,companion,11,n
1349,candidate,11,n
1350,native,11,a
1351,bade,11,n
1352,seven,11,n
1353,daylight,11,n
1354,price,11,n
1355,wealth,11,n
1356,allfather,10,n
1357,smith,10,n
1358,deserve,10,n
1359,step_forward,10,n
1360,future,10,n
1361,resolve,10,n
1362,surface,10,n
1363,faith,10,n
1364,quarrel,10,n
1365,uttered,10,a
1366,moss,10,n
1367,portuguese_duck,10,n
1368,safe,10,a
1369,snatch,10,n
1370,south,10,n
1371,shed,10,v
1372,heathen,10,n
1373,exhaust,10,n
1374,count,10,n
1375,attire,10,n
1376,twitter,10,n
1377,precious_stone,10,n
1378,festival,10,n
1379,seal,10,n
1380,jump,10,n
1381,hunger,10,n
1382,judgment,10,n
1383,knelt,10,n
1384,apple_android,10,n
1385,dive,10,n
1386,plucked,10,n
1387,breeder,10,n
1388,stair,10,n
1389,director,10,n
1390,dazzle,10,n
1391,entrance,10,n
1392,lizard,10,n
1393,reed,10,n
1394,amusement,10,n
1395,wide_world,10,n
1396,eldest,10,n
1397,treat,10,n
1398,butter,10,n
1399,snap,10,n
1400,gain,10,n
1401,could_hardly,10,r
1402,domestic,10,a
1403,northern_light,10,n
1404,satisfied,10,a
1405,hide,10,n
1406,architect,10,n
1407,related,10,a
1408,harp,10,n
1409,willow,10,n
1410,occur,10,n
1411,aware,10,a
1412,pronounce,10,n
1413,hymn,10,n
1414,dust,10,n
1415,invisible,10,a
1416,divide,10,n
1417,square,10,n
1418,club,10,n
1419,vault,10,n
1420,evening,10,v
1421,bridegroom,10,n
1422,luck,10,n
1423,peep,10,n
1424,tell_story,10,n
1425,attention,10,n
1426,deed,10,n
1427,choose,10,n
1428,awake,10,n
1429,common,10,a
1430,unhappy,10,a
1431,every_morning,10,v
1432,wonderfully,10,r
1433,klas,10,n
1434,flow,10,n
1435,scatter,10,n
1436,relate,10,n
1437,capital,10,n
1438,rough,10,n
1439,hundred_year,10,n
1440,furniture,10,n
1441,sieve,10,n
1442,blaze,10,n
1443,rope,10,n
1444,desire,10,n
1445,caress,10,n
1446,carpet,10,n
1447,festivity,10,n
1448,snake,10,n
1449,slain,10,n
1450,arrange,10,n
1451,meaning,10,n
1452,equal,10,a
1453,blowing,10,n
