,lemma,count,pos
604,grandmother,49,n
605,chance,49,n
606,please,49,n
607,splendid,49,n
608,huge,49,a
609,bone,49,n
610,fare,49,n
611,succeed,49,v
612,certain,49,a
613,thanked,49,n
614,two-eyes,48,n
615,snowdrop,48,n
616,jacob,48,n
617,crack,48,n
618,couple,48,n
619,strength,48,n
620,spin,48,n
621,little_two-eyes,47,n
622,weep,47,n
623,journey,47,n
624,shook,47,n
625,human,47,n
626,creep,47,n
627,doctor,47,n
628,marry,47,n
629,wedding,47,n
630,bargain,47,n
631,ride,47,n
632,usual,47,a
633,iron,47,n
634,tremble,46,a
635,person,46,n
636,gather,46,n
637,shoot,46,n
638,mount,46,n
639,middle,46,n
640,boot,46,n
641,swallow,46,n
642,sweet,46,n
643,geese,46,a
644,miss,46,n
645,demand,46,n
646,city,45,n
647,lamb,45,n
648,bottom,45,n
649,hugo,45,n
650,book,45,n
651,grown,45,n
652,mighty,45,n
653,require,45,n
654,blue,45,n
655,wander,45,n
656,farther,45,n
657,imagine,45,n
658,hurt,45,n
659,grass,45,n
660,rage,45,n
661,street,45,n
662,determine,45,n
663,forgotten,45,n
664,wave,44,n
665,beat,44,n
666,soft,44,a
667,thumbling,44,v
668,living,44,n
669,pray,44,n
670,quietly,44,r
671,question,44,n
672,third_time,44,n
673,refuse,44,n
674,expect,44,v
675,knapsack,44,n
676,soup,44,n
677,bore,44,n
678,scarcely,44,r
679,understand,43,n
680,noise,43,n
681,strike,43,n
682,grief,43,n
683,lottchen,43,n
684,hope,43,n
685,reason,43,n
686,rudolf,43,n
687,forget,43,n
688,luck,43,n
689,sometimes,43,r
690,flounder,43,n
691,cloud,43,n
692,shot,43,n
693,roof,43,n
694,stag,43,n
695,picked,43,n
696,manner,43,n
697,send,43,n
698,supper,43,n
699,grey,43,n
700,thrust,42,n
701,astonish,42,a
702,cave,42,n
703,anger,42,n
704,content,42,n
705,alive,42,a
706,feast,42,n
707,although,42,n
708,easy,42,a
709,chair,42,n
710,sooner,42,n
711,service,42,n
712,accord,42,n
713,sort,42,n
714,tiny,42,a
715,whilst,42,n
716,arose,42,n
717,baby,42,n
718,chase,42,n
719,thrown,42,n
720,father_mother,42,n
721,invite,42,n
722,donkey,42,n
723,fortunatus,42,n
724,cloth,42,n
725,handkerchief,41,n
726,suffer,41,n
727,stroke,41,n
728,hermann,41,n
729,amongst,41,n
730,pond,41,n
731,drag,41,n
732,fortune,41,n
733,whosoever,41,n
734,hansel,41,n
735,mill,41,n
736,burnt,41,n
737,drummer,41,n
738,inquire,41,n
739,devour,41,n
740,least,41,a
741,godfather,41,n
742,good-bye,40,n
743,gnome,40,n
744,song,40,n
745,stood_still,40,n
746,slowly,40,r
747,silent,40,n
748,besides,40,n
749,letter,40,n
750,fisherman,40,n
751,brook,40,n
752,easily,40,r
753,tongue,40,n
754,bush,40,n
755,idea,40,n
756,shone,40,n
757,draw,40,n
758,peeped,39,n
759,hide,39,n
760,garment,39,n
761,gaze,39,n
762,proceed,39,n
763,angel,39,n
764,hasten,39,n
765,clock,39,n
766,toad,39,n
767,start,39,n
768,surround,39,n
769,loud,39,n
770,noble,39,a
771,faithful_john,39,n
772,hundred,39,v
773,bought,39,n
774,short_time,38,n
775,short,38,a
776,surely,38,r
777,wore,38,n
778,upstairs,38,n
779,hidden,38,n
780,bench,38,n
781,nice,38,a
782,grave,38,n
783,game,38,n
784,midnight,38,n
785,paid,38,n
786,alarmed,38,a
787,stuck,38,n
788,snow,38,n
789,task,38,n
790,yard,38,n
791,leapt,38,n
792,rain,38,n
793,ship,38,n
794,cheek,38,n
795,thousand,38,n
796,tore,38,n
797,plate,37,n
798,anyone,37,n
799,shin,37,n
800,sorrow,37,n
801,broken,37,n
802,common,37,a
803,charm,37,n
804,spread,37,n
805,consider,37,v
806,happiness,37,n
807,sigh,37,n
808,recognize,36,v
809,to-day,36,n
810,door_open,36,v
811,shore,36,n
812,tale,36,n
813,wizard,36,n
814,nurse,36,n
815,surprise,36,n
816,haste,36,n
817,unhappy,36,a
818,milk,36,n
819,wound,36,n
820,pleasure,36,n
821,christmas,36,n
822,anxious,36,a
823,clever,36,n
824,share,36,n
825,turn_round,36,n
826,wing,36,v
827,meant,36,n
828,parson,36,n
829,duke,36,n
830,floor,36,n
831,enemy,36,n
832,fruit,36,n
833,colour,36,n
834,monk,35,n
835,calf,35,n
836,crown,35,n
837,bewitch,35,n
838,pick,35,n
839,plant,35,n
840,stupid,35,a
841,doubt,35,n
842,intend,35,n
843,dearest,35,n
844,trade,35,n
845,gallows,35,n
846,knock_door,35,n
847,consent,35,n
848,misfortune,35,n
849,beautifully,35,r
850,ball,35,n
851,jewel,35,n
852,simpleton,34,n
853,enchant,34,n
854,snake,34,n
855,grant,34,n
856,instant,34,n
857,candle,34,n
858,smile,34,n
859,darkness,34,n
860,treat,34,n
861,helena,34,n
862,limb,34,n
863,adventure,34,n
864,mercy,34,n
865,pearl,34,n
866,number,34,n
867,cast,34,n
868,courtyard,34,n
869,astonishment,34,n
870,except,34,n
871,stair,34,n
872,cupboard,34,n
873,twice,34,r
874,whisper,34,n
875,declare,33,n
