,lemma,count,pos
988,ascend,4,n
989,famous,4,a
990,mournful,4,n
991,ensue,4,n
992,gascon,4,n
993,gaze,4,n
994,retire,4,n
995,macgillivray,4,n
996,train,4,n
997,born,4,n
998,fashion,4,n
999,feast,4,n
1000,turret,4,n
1001,strip,4,n
1002,skill,4,n
1003,tent,4,n
1004,border,4,n
1005,perish,4,n
1006,narrow,4,n
1007,station,4,n
1008,figure,4,n
1009,wight,4,n
1010,stack,4,n
1011,rejoice,4,n
1012,resemble,4,a
1013,fulfil,4,n
1014,finish,4,n
1015,enable,4,a
1016,neville,4,n
1017,step,4,n
1018,linger,4,n
1019,unearthly,4,r
1020,gioga,4,n
1021,accomplish,4,n
1022,slipper,4,n
1023,opportunity,4,n
1024,fireside,4,n
1025,warrant,4,n
1026,entreaty,4,n
1027,devout,4,n
1028,brute,4,n
1029,parish,4,n
1030,claim,4,n
1031,kirkyard,4,n
1032,rage,4,n
1033,restore,4,n
1034,twelve,4,n
1035,could_easily,4,r
1036,stair,4,n
1037,reel,4,n
1038,shadowy,4,n
1039,rude,4,n
1040,make_inquiry,4,n
1041,inflict,4,n
1042,spectre,4,n
1043,tone,4,n
1044,century,4,n
1045,caught,4,n
1046,bless,4,n
1047,fairest,4,n
1048,tenant,4,n
1049,mary,4,n
1050,inside,4,n
1051,blaze,4,n
1052,candle,4,n
1053,throw,4,n
1054,female,4,n
1055,class,4,n
1056,mischievous,4,a
1057,reward,4,n
1058,exercise,4,n
1059,induced,4,a
1060,knock,4,n
1061,heel,4,n
1062,cheese,4,n
1063,barbara,4,n
1064,intelligence,4,n
1065,crept,4,n
1066,take_care,4,n
1067,lonely,4,r
1068,pray,4,n
1069,doorway,4,n
1070,bleat,4,n
1071,wager,4,n
1072,shadow,4,n
1073,heavy,4,a
1074,farmhouse,4,n
1075,advice,4,n
1076,wait,4,n
1077,stupid,4,a
1078,rustic,4,a
1079,buchan,4,n
1080,landlord,4,n
1081,naething,4,v
1082,lang,4,n
1083,canny,4,n
1084,fond,4,n
1085,sorrowful,4,n
1086,granddaughter,4,n
1087,related,4,a
1088,macmoran,4,n
1089,sport,4,n
1090,bosom,4,n
1091,pony,4,n
1092,reaper,4,n
1093,sudden,4,a
1094,grown,4,n
1095,wither,4,n
1096,negro,4,n
1097,ugly,4,r
1098,giant,4,n
1099,maiden,4,n
1100,cliff,4,n
1101,bridegroom,4,n
1102,palace,4,n
1103,twin,4,n
1104,divot,4,n
1105,merlin,4,n
1106,finally,4,r
1107,design,4,n
1108,song,4,n
1109,bogle,4,n
1110,accost,4,n
1111,liberty,4,n
1112,oath,4,n
1113,administer,4,n
1114,issue,4,n
1115,expedition,4,n
1116,paid,4,n
1117,coin,4,n
1118,contrive,4,n
1119,punish,4,n
1120,value,4,n
1121,mere,4,r
1122,unlucky,4,a
1123,hint,4,n
1124,eminence,4,n
1125,sand,4,n
1126,feeble,4,a
1127,supernatural,4,a
1128,feeling,4,v
1129,oblige,4,n
1130,iona,4,n
1131,perform,4,n
1132,view,4,n
1133,limb,4,n
1134,struck,4,n
1135,alarmed,4,a
1136,commit,4,n
1137,repair,4,n
1138,spread,4,n
1139,truth,4,n
1140,quantity,4,n
