lemma,albanian,armenic,austronesian,bantu,celtic,chadic,east_asia,germanic,hellenic,hindustani,italic,native_american,native_cana,semitic,slavic,turkic,uralic,urgic
fulfil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.104837077514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
easter_hare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.023881805302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wheel,0.0,0.0,0.0,0.0,8.7173100871725e-05,0.0,0.0,4.137118796702e-05,0.0,0.0,1.63689339458875e-05,0.0,0.0,0.0,9.441049779112223e-05,0.0,0.0,0.0
roebuck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.023881805302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vegetable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.023881805302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turnip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.023881805302e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.881610702544444e-05,0.0,0.0,0.0
contain,0.0,0.0,0.0,0.0,0.0,0.0,5.369242829373334e-05,8.907946898967e-05,0.0,0.00021299788255045,9.089050481415e-05,0.0,0.0,0.0,3.176145874026666e-05,0.0,0.0,0.0
drop_blood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.023881805302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
favour,0.0,0.0,0.0,0.0,0.0,0.0,0.0001557080420519,3.649448721764e-05,0.0,0.00019420395173715,9.466670733812501e-05,0.0,0.0,0.0,2.6604336506844445e-05,0.0,0.0,0.0
therein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.023881805302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release,0.0,0.0,0.0,0.0,0.0,0.0,6.44309139525e-05,4.282933414362e-05,0.0,0.000206733238946,1.36407782882375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eight,0.0,0.0,0.0,0.0,4.15110004151e-05,0.0,0.00026192842472873333,9.900188294738e-05,0.0,0.00018793930813275,6.45996685573e-05,0.0,0.0,0.0,3.811375048832222e-05,0.0,0.0,0.0
germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9429265330900002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punishment,0.0,0.0,0.0,0.0,0.0,0.0,0.0002201389560044,1.9429265330900002e-05,0.0,0.0001315575156929,6.8691902043775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9429265330900002e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.900309750488889e-05,0.0,0.0,0.0
mermaid,0.0,0.0,0.0,0.0,4.15110004151e-05,0.0,0.0,4.9505844929719995e-05,0.0,0.0,3.27378678917875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curiosity,0.0,0.0,0.0,0.0,0.000203547542890375,0.0,0.0,1.9429265330900002e-05,0.0,0.0001064989412752,6.71411454603625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coachman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9429265330900002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moreover,0.0,0.0,0.0,0.0,0.0,0.0,0.00012217103899966666,4.706390291075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arrange,0.0,0.0,0.0,0.0,0.0,0.0,0.0001127540994169,7.501584627859e-05,0.0,0.0001002342976708,3.81941792070875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rapunzel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9429265330900002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
soon_afterwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9429265330900002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bodo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9429265330900002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
belongs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9429265330900002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
head_cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9429265330900002e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.2305265758311106e-05,0.0,0.0,0.0
nobleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.181942797578e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.394070211918889e-05,0.0,0.0,0.0
spoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9429265330900002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
purse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861971260878e-05,0.0,0.0,0.0001568395520857375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hearth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861971260878e-05,0.0,0.0,2.7956245933625e-05,0.0,0.0,0.0,4.128989636235555e-05,0.0,0.0,0.0
property,0.0,0.0,0.0,0.0,0.0,0.0,0.00012349258507563332,3.812651560632e-05,0.0,0.00016288073371505,4.17837029764625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roast_meat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861971260878e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dullhead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861971260878e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1009875253659994e-05,0.0,0.0,6.49730260664875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rogue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861971260878e-05,0.0,0.0,3.303919973975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.861971260878e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
good_fortune,0.0,0.0,0.0,0.0,0.0,0.0,0.00017251807284076668,1.781015988666e-05,0.0,7.51757232531e-05,9.65187957695e-05,0.0,0.0,0.0,3.7687779360655554e-05,0.0,0.0,0.0
cudgel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.128989636235555e-05,0.0,0.0,0.0
favourite,0.0,0.0,0.0,0.0,0.0,0.0,9.127712809936667e-05,3.5691395967739996e-05,0.0,0.00011276358487965,3.81941792070875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apartment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.381923055005e-05,0.0,6.264643604425e-05,3.81941792070875e-05,0.0,0.0,0.0,2.280371700586667e-05,0.0,0.0,0.0
enter_room,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.0,2.72815565764875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whole_world,0.0,0.0,0.0,0.0,9.962640099625e-05,0.0,0.0,6.507995943696e-05,0.0,0.0,3.41019457206125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goldsmith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.0004949068447496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00016234402533505556,0.0,0.0,0.0
easter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conversation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.00011276358487965,3.95582570359125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.020032253154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thou_dost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656172582016001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lenore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferryman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.145655729672222e-05,0.0,0.0,0.0
beware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0002221432379598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wretch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,7.51757232531e-05,3.27378678917875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attendant,0.0,0.0,0.0,0.0,0.0,0.0,0.00017734208553466665,1.781015988666e-05,0.0,0.00026311503138585,4.50145683512e-05,0.0,0.0,0.0,6.471808699516666e-05,0.0,0.0,0.0
gossip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.0,3.55806766428e-05,0.0,0.0,0.0,4.4466042236377784e-05,0.0,0.0,0.0
didst_thou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
backwards_forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
persuade,0.0,0.0,0.0,0.0,0.0,0.0,8.217433284713334e-05,1.781015988666e-05,0.0,9.396965406635e-05,8.524751474425001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lotty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.781015988666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piece_gold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700060716454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
true_bride,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700060716454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spindle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700060716454e-05,0.0,0.0,4.84174133659875e-05,0.0,0.0,0.0,0.00011683211601805555,0.0,0.0,0.0
thread,0.0,0.0,0.0,0.0,4.9813200498125e-05,0.0,0.0001603009689408,0.00010585829138063,0.0,8.14403668575e-05,8.23900068787125e-05,0.0,0.0,0.0,5.081833398443334e-05,0.0,0.0,0.0
thirst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700060716454e-05,0.0002443575617558,0.0001252928720885,0.0,0.0,0.0,0.0,3.811375048832222e-05,0.0,0.0,0.0
roseken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700060716454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
begin_weep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700060716454e-05,0.0,8.14403668575e-05,3.55806766428e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maid_maleen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700060716454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
throne,0.0,0.0,0.0,0.0,8.30220008302e-05,0.0,8.590788527000001e-05,7.954786052078e-05,0.0002665718855518,0.00021299788255045,3.81941792070875e-05,0.0,0.0,0.0,8.372118450005555e-05,0.0,0.0,0.0
opportunity,0.0,0.0,0.0,0.0,0.0,0.0,6.847861070593334e-05,1.700060716454e-05,0.0,0.00013782215929735,2.04611674323625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wide_world,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.184152029648999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bearskin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700060716454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one-eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700060716454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
three-eyes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.700060716454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quite_alone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delightful,0.0,0.0,0.0,0.0,4.15110004151e-05,0.0,0.0,9.785845486305999e-05,0.0,0.0,3.13737900629625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,1.36407782882375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
echoed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tunnel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
convent,0.0,0.0,0.0,0.0,0.0,0.0,5.369242829373334e-05,3.732342435642e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dreamt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,6.264643604425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.164046794911e-05,0.0,0.0,1.36407782882375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scholar,0.0,0.0,0.0,0.0,0.0,0.0,0.0005422935257669666,1.6191054442420002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,1.63689339458875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,1.63689339458875e-05,0.0,0.0,0.0,2.6604336506844445e-05,0.0,0.0,0.0
waggoner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sexton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699630365688e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depth,0.0,0.0,0.0,0.0,0.0,0.0,9.664637092876667e-05,9.487758590307e-05,0.0,0.0,1.36407782882375e-05,0.0,0.0,0.0,2.0903407255377777e-05,0.0,0.0,0.0
little_three-eyes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
white_dove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
misery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0002443575617558,0.0001002342976708,5.2136289343287506e-05,0.0,0.0,0.0,7.791269977005555e-05,0.0,0.0,0.0
honest,0.0,0.0,0.0,0.0,4.9813200498125e-05,0.0,0.0,4.545125893873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jack_hedgehog,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seven_dwarf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fritz_franz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6191054442420002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hero,0.0,0.0,0.0,0.0,5.811540058115e-05,0.0,0.0001866019529522,7.228272013969e-05,0.0033099342456015,0.00011276358487965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learn_shudder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entreat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,8.14403668575e-05,7.12333789468375e-05,0.0,0.0,0.0,3.800619500977778e-05,0.0,0.0,0.0
marshal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
canst_thou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plucked,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1637170884910005e-05,0.0,8.770501046195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pilgrim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,7.51757232531e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kreuzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfortunate,0.0,0.0,0.0,0.0,0.000159930212271,0.0,0.0,1.5381501720290002e-05,0.0,0.0,2.04611674323625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recognise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,0.00016288073371505,0.000105579329968725,0.0,0.0,0.0,6.917006899273334e-05,0.0,0.0,0.0
exquisite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neighbourhood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chapel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,8.14403668575e-05,3.13737900629625e-05,0.0,0.0,0.0,4.4466042236377784e-05,0.0,0.0,0.0
little_one-eye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
franz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pope,0.0,0.0,0.0,0.0,6.226650062265e-05,0.0,0.0,1.5381501720290002e-05,0.0,0.0,3.04977228366875e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bolt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5381501720290002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
occasion,0.0,0.0,0.0,0.0,0.000363477755161375,0.0,0.000128861827905,5.8712151308060004e-05,0.0,0.0001503514465062,7.3028140831525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thou_mayst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poverty,0.0,0.0,0.0,0.0,0.0,0.0,0.0001073848565875,1.4571948998170001e-05,0.0,8.770501046195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wherein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charcoal-burner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.291311459345554e-05,0.0,0.0,0.0
festival,0.0,0.0,0.0,0.0,0.0,0.0,0.00020232152347010002,3.082761816279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
celebrate,0.0,0.0,0.0,0.0,0.0,0.0,8.590788527000001e-05,1.4571948998170001e-05,0.0,0.0,1.36407782882375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
earnest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wooer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.195998807678999e-05,0.0,6.891107964865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grow_angry,0.0,0.0,0.0,0.0,0.0,0.0,0.00010201561375813334,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laid_hold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christen,0.0,0.0,0.0,0.0,0.0001162308011623,0.0,6.44309139525e-05,1.4571948998170001e-05,0.0,0.0,2.18252452611875e-05,0.0,0.0,0.0,3.7687779360655554e-05,0.0,0.0,0.0
snatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.082761816279e-05,0.0,6.891107964865e-05,3.00097122341375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fountain,0.0,0.0,0.0,0.0,4.56621004566e-05,0.0,0.0,3.732988582863e-05,0.0002887862093477,6.264643604425e-05,0.000173581843540825,0.0,0.0,0.0,5.717062573248889e-05,0.0,0.0,0.0
collect,0.0,0.0,0.0,0.0,0.0,0.0,5.369242829373334e-05,1.4571948998170001e-05,0.0,9.396965406635e-05,5.93300359965875e-05,0.0,0.0,0.0,3.610588525928889e-05,0.0,0.0,0.0
still_alive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
torment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,1.36407782882375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
awful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.49376046143e-05,0.0,0.0,0.0
sorrowful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,1.77330117747125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bird_sing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7707779458800005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ferdinand_faithful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
token,0.0,0.0,0.0,0.0,0.0,0.0,0.0001027179160589,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
behave_well,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4571948998170001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fairest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376239627605e-05,0.0002221432379598,0.0,3.55806766428e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reveal,0.0,0.0,0.0,0.0,0.0,0.0,5.369242829373334e-05,1.376239627605e-05,0.0,8.770501046195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clerk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013680003788828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goat_bleat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376239627605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376239627605e-05,0.0,0.0,1.90970896035375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justice,0.0,0.0,0.0,0.0,0.0,0.0,7.516939961126667e-05,1.376239627605e-05,0.0,0.00014408680290175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376239627605e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.6604336506844445e-05,0.0,0.0,0.0
conjurer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376239627605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376239627605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
injury,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376239627605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fowl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010459244571524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glass-mountain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376239627605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shame,0.0,0.0,0.0,0.0,5.811540058115e-05,0.0,6.980015678186667e-05,1.376239627605e-05,0.0,0.0001252928720885,1.90970896035375e-05,0.0,0.0,0.0,5.2664865995644446e-05,0.0,0.0,0.0
spake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376239627605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seed,0.0,0.0,0.00018831125159728,0.0,0.0,0.0,0.00011641363820010001,1.376239627605e-05,0.0,0.0001064989412752,0.0,0.0,0.0,0.0,2.6604336506844445e-05,0.0,0.0,0.0
