,X0,X1,Nation,language_family
2334,-9.713146,-15.794664,Croatian,slavic
2335,-7.321776,-31.902473,English,germanic
2336,-24.43444,-3.2896383,German,germanic
2337,13.144785,5.1628613,French,italic
2338,4.034439,-5.86182,French,italic
2339,-15.784761,35.39725,Nigerian,chadic
2340,6.5130067,3.6814058,Greek,hellenic
2341,-11.792838,18.025991,Philippine,austronesian
2342,5.423615,21.620213,English,germanic
2343,-40.064976,1.1501328,Irish,celtic
2344,0.8803677,-9.006259,Chinese,east_asia
2345,32.896057,-14.375385,Italian,italic
2346,7.6420636,6.801168,North_American_Native,native_american
2347,-18.20169,-1.4118026,Danish,germanic
2348,15.858722,6.250354,Slavic,slavic
2349,12.79543,31.830288,Russian,slavic
2350,-32.661922,-4.6339564,Chinese,east_asia
2351,17.823824,8.691448,Dutch,germanic
2352,28.323465,-7.0446815,Indian,hindustani
2353,-32.494514,-5.418086,Chinese,east_asia
2354,-21.866657,12.971804,Philippine,austronesian
2355,30.393902,6.9874105,Portuguese,italic
2356,9.489685,-37.81691,Armenian,armenic
2357,8.037693,0.63145614,Greek,hellenic
2358,6.292351,-2.4884002,Greek,hellenic
2359,-36.13107,-6.126898,Indian,hindustani
2360,-9.158523,33.8572,Finnish,uralic
2361,-4.766387,-3.0233178,Greek,hellenic
2362,-27.21125,-23.539412,Greek,hellenic
2363,8.474208,-1.3834577,French,italic
2364,19.761856,-12.52682,French,italic
2365,-22.68106,16.333794,North_American_Native,native_american
2366,16.091413,-0.2377286,Greek,hellenic
2367,14.712961,17.06185,Italian,italic
2368,-27.27753,24.9588,North_American_Native,native_american
2369,13.872634,23.268435,Scottish,celtic
2370,20.771284,19.037336,Italian,italic
2371,-1.6276662,22.372902,Celtic,celtic
2372,-24.506748,-13.442195,Chinese,east_asia
2373,12.038681,-19.050648,Ukrainian,slavic
2374,26.398542,6.935071,Jewish,semitic
2375,-26.800238,10.948938,North_American_Native,native_american
2376,12.530724,-8.9915085,French,italic
2377,4.3101816,-5.7668624,German,germanic
2378,35.965935,16.519606,Russian,slavic
2379,-17.757198,-15.855656,Chinese,east_asia
2380,-20.56571,-10.380803,Chinese,east_asia
2381,-0.40652734,22.953222,Estonian,uralic
2382,-14.099458,-8.120232,North_American_Native,native_american
2383,-17.073864,27.763288,North_American_Native,native_american
2384,19.079964,1.1511809,French,italic
2385,-6.7357855,-6.1732063,Italian,italic
2386,7.022709,-26.443445,German,germanic
2387,-6.0551133,9.5879965,Philippine,austronesian
2388,-9.5685835,6.950688,Japanese,east_asia
2389,33.303898,-5.740687,Scandinavian,germanic
2390,-19.144054,-14.827526,Japanese,east_asia
2391,-9.041727,-20.173267,Russian,slavic
2392,1.8083737,5.010425,Philippine,austronesian
2393,-22.826178,-13.769589,Japanese,east_asia
2394,10.220544,-6.458461,North_American_Native,native_american
2395,18.097134,-35.300095,Russian,slavic
2396,9.825674,-5.1022887,Greek,hellenic
2397,-6.300491,18.58846,Ukrainian,slavic
2398,-28.907583,23.63059,North_American_Native,native_american
2399,9.049681,4.85528,French,italic
2400,34.31831,-10.149123,Korean,east_asia
2401,-18.673256,1.5475453,North_American_Native,native_american
2402,-26.999025,22.162563,North_American_Native,native_american
2403,15.285626,2.4893305,French,italic
2404,20.122375,0.176559,French,italic
2405,14.517765,-1.5042025,Greek,hellenic
2406,-12.480729,28.835213,South_African,bantu
2407,13.29577,-28.41927,Greek,hellenic
2408,-1.4330134,14.173528,Philippine,austronesian
2409,4.522295,7.722376,English,germanic
2410,-5.4807353,19.416952,North_American_Native,native_american
2411,2.3429315,-1.2695491,Greek,hellenic
2412,-32.713768,-27.101276,Polish,slavic
2413,-2.389686,11.322277,Czechoslovak,slavic
2414,-19.47211,32.02435,Sami,uralic
2415,4.159591,-21.804651,German,germanic
2416,14.321166,-24.668518,German,germanic
2417,7.4110217,-9.647929,Italian,italic
2418,-12.027246,-8.516068,Russian,slavic
2419,-0.903022,-13.459324,Portuguese,italic
2420,-15.41319,-2.906733,Chinese,east_asia
2421,2.2221742,14.927395,Polish,slavic
2422,9.3564,-40.76841,Turkish,turkic
2423,-19.033209,-2.8050237,Chinese,east_asia
2424,8.035425,-25.325878,German,germanic
2425,-27.58177,13.069493,North_American_Native,native_american
2426,30.386442,-24.936094,Czechoslovak,slavic
2427,-10.583468,9.9521265,Japanese,east_asia
2428,-5.6503882,22.80922,Czechoslovak,slavic
2429,9.503814,-38.268654,Armenian,armenic
2430,4.712408,5.4367824,Chinese,east_asia
2431,-15.150462,-39.443127,Nordic,germanic
2432,13.813136,-2.8004813,Greek,hellenic
2433,19.734106,4.14839,Greek,hellenic
2434,12.63129,1.9509417,Greek,hellenic
2435,-1.4547116,-3.8138578,Italian,italic
2436,14.641601,5.8051906,Greek,hellenic
2437,26.254847,16.586353,Czechoslovak,slavic
2438,6.258706,-30.347195,German,germanic
2439,-1.8101931,-7.8311195,Albanian,albanian
2440,9.890079,-6.535377,North_American_Native,native_american
2441,28.463919,1.7552214,Italian,italic
2442,-10.567061,22.58241,Brazilian,italic
2443,12.061288,7.446602,Greek,hellenic
2444,-3.9008343,-28.832726,Irish,celtic
2445,5.680469,7.9917436,Nigerian,chadic
2446,-8.913313,16.82135,Indian,hindustani
2447,-3.6372843,30.397322,North_American_Native,native_american
2448,-6.3187885,2.0077562,Greek,hellenic
2449,-13.796574,35.540604,Japanese,east_asia
2450,10.210799,-24.471365,German,germanic
2451,16.484423,29.542965,English,germanic
2452,-4.5078387,36.642525,Irish,celtic
2453,-2.634098,14.53245,Nigerian,chadic
2454,-38.370323,1.1637646,Irish,celtic
2455,-3.1099763,-8.676224,Italian,italic
2456,-26.402721,-25.13427,Greek,hellenic
2457,33.810417,12.459327,English,germanic
2458,3.1154816,27.191494,Dutch,germanic
2459,-22.170225,19.713099,Hawaiian,austronesian
2460,-18.025448,14.963831,Australian_Ethnic,austronesian
2461,25.517517,-10.2501545,Italian,italic
2462,16.452728,10.374854,Celtic,celtic
2463,-26.920078,8.957945,North_American_Native,native_american
2464,11.478848,-2.9365149,German,germanic
2465,-3.9187012,-0.20480257,French,italic
2466,39.4762,-15.796507,Italian,italic
2467,2.7533152,3.8138764,Greek,hellenic
2468,16.723349,-34.892647,Russian,slavic
2469,-23.516285,-27.735224,Greek,hellenic
2470,7.710908,-22.713936,German,germanic
2471,14.991972,-2.4000967,Greek,hellenic
2472,-1.9790006,-2.398617,German,germanic
2473,36.45033,21.485043,German,germanic
2474,6.5387793,1.8938727,Greek,hellenic
2475,-19.527174,8.900718,Japanese,east_asia
2476,-29.297514,11.551802,North_American_Native,native_american
2477,-2.2863948,0.32359606,Greek,hellenic
2478,-1.5639418,15.033118,Philippine,austronesian
2479,-18.862541,12.406554,Chinese,east_asia
2480,13.741274,-17.15027,Armenian,armenic
2481,-5.5813293,11.320832,Philippine,austronesian
2482,7.110085,-5.5996757,Greek,hellenic
2483,2.7686977,0.66447544,North_American_Native,native_american
2484,39.63858,-29.820782,South_African,bantu
2485,-8.423438,0.32385042,Indian,hindustani
2486,-23.625107,14.314762,North_American_Native,native_american
2487,-24.211954,-28.843397,Greek,hellenic
2488,-17.301037,3.5392463,Japanese,east_asia
2489,20.87416,-30.406574,Norwegian,germanic
2490,2.122072,29.495794,German,germanic
2491,-24.360596,8.48437,Philippine,austronesian
2492,10.848817,-10.667353,North_American_Native,native_american
2493,16.1665,-10.002997,Greek,hellenic
2494,-12.297285,-39.46509,Nordic,germanic
2495,12.201902,35.776093,Russian,slavic
2496,21.58497,6.3856974,Indian,hindustani
2497,10.937363,-39.19858,Estonian,uralic
2498,40.13014,-29.765285,South_African,bantu
2499,4.927146,35.81397,Chinese,east_asia
2500,7.502945,32.033314,Irish,celtic
2501,-25.360157,21.0232,Russian,slavic
2502,-35.36612,-14.53849,French,italic
2503,-15.21369,13.307486,North_American_Native,native_american
2504,32.564575,16.25057,Brazilian,italic
2505,-8.50907,27.913212,North_American_Native,native_american
2506,-14.222149,26.087778,Australian_Ethnic,austronesian
2507,3.9047558,-2.1961298,Greek,hellenic
2508,-4.137715,8.771984,Korean,east_asia
2509,-9.748757,26.286978,North_American_Native,native_american
2510,6.0555058,22.855762,Celtic,celtic
2511,-9.399053,-7.4245133,North_American_Native,native_american
2512,9.445034,22.549166,Irish,celtic
2513,7.9922576,-13.598664,Indian,hindustani
2514,-9.695465,13.966376,Nigerian,chadic
2515,3.9034982,-20.71801,German,germanic
2516,-28.336693,10.237256,North_American_Native,native_american
2517,2.770341,26.337841,Irish,celtic
2518,-15.883112,28.908283,South_African,bantu
2519,-0.45617336,12.021006,Russian,slavic
2520,20.339384,11.514463,Armenian,armenic
2521,-24.82383,-20.545464,Japanese,east_asia
2522,-1.520133,12.749086,Czechoslovak,slavic
2523,24.070137,30.184568,Celtic,celtic
2524,5.718119,18.20595,English,germanic
2525,-5.038316,27.041756,North_American_Native,native_american
2526,-5.99299,16.845772,English,germanic
2527,-7.4678383,24.160574,Croatian,slavic
2528,-11.638009,-29.612276,Indian,hindustani
2529,-19.757566,2.0983534,Scottish,celtic
2530,-4.6032186,30.756907,North_American_Native,native_american
2531,40.088226,-29.632055,South_African,bantu
2532,30.432083,-3.5523763,Swedish,germanic
2533,-10.759854,3.3677998,Hungarian,urgic
2534,26.861975,-18.804853,Czechoslovak,slavic
2535,-20.238266,5.5476933,Japanese,east_asia
2536,-12.4416685,35.74616,Belgian,germanic
2537,31.130129,2.0893052,Italian,italic
2538,-13.575791,-36.323647,Zimbabwe,bantu
2539,8.457165,-37.52627,Armenian,armenic
2540,-12.993167,-5.438375,German,germanic
2541,-12.8805,-40.17496,Nordic,germanic
2542,33.629993,-5.4688697,German,germanic
2543,-11.615831,-33.64647,Brazilian,italic
2544,-0.1359078,21.728174,English,germanic
2545,5.695874,2.1031818,Greek,hellenic
2546,-13.828977,-4.151331,North_American_Native,native_american
2547,-4.7495637,28.289213,North_American_Native,native_american
2548,3.957967,2.8940454,Chinese,east_asia
2549,2.1545985,32.984455,New_Zealand_Native,austronesian
2550,21.719748,25.07457,German,germanic
2551,15.062696,-0.2931806,French,italic
2552,20.385324,-2.2844203,French,italic
2553,13.733299,-19.661297,German,germanic
2554,7.4474206,-19.682016,Ukrainian,slavic
2555,-29.842043,17.577488,North_American_Native,native_american
2556,-6.6331644,-28.824974,Slavic,slavic
2557,-5.901307,0.0062560793,German,germanic
2558,17.070612,-24.511478,German,germanic
2559,-3.9011095,26.368187,North_American_Native,native_american
2560,-1.4063593,1.0003563,Greek,hellenic
2561,7.19446,-3.0093863,Greek,hellenic
2562,-14.266593,-0.5168252,Turkish,turkic
2563,8.29801,-15.84597,English,germanic
2564,-1.1704539,2.0625732,Greek,hellenic
2565,4.7857733,15.063547,Indian,hindustani
2566,18.972078,-33.46677,Russian,slavic
2567,-12.702281,20.980167,North_American_Native,native_american
2568,10.233048,-3.2589896,Greek,hellenic
2569,-4.19891,6.448627,German,germanic
2570,0.17203136,-1.6619349,Scandinavian,germanic
2571,10.393076,-15.946441,Greek,hellenic
2572,34.764927,-22.298576,German,germanic
2573,-1.2915361,-19.031073,German,germanic
2574,5.6536856,32.058594,Japanese,east_asia
2575,9.843487,46.81088,German,germanic
2576,-27.56563,-8.557237,German,germanic
2577,-12.868487,36.709194,Japanese,east_asia
2578,-9.958569,-9.638743,North_American_Native,native_american
2579,-12.515466,-3.2827735,Russian,slavic
2580,19.798996,22.158453,Slavic,slavic
2581,-28.899857,-23.533497,Greek,hellenic
2582,-19.329872,3.9101052,Chinese,east_asia
2583,16.663683,-30.719643,Ukrainian,slavic
2584,-5.949584,-13.980817,Italian,italic
2585,26.6192,-0.7559618,Slavic,slavic
2586,-7.035429,-17.199848,Italian,italic
2587,-24.555382,3.0117524,Philippine,austronesian
2588,-7.488446,-25.898615,Irish,celtic
2589,14.145995,1.6017357,French,italic
2590,0.37491852,-17.871626,German,germanic
2591,1.7127483,-9.955584,Greek,hellenic
2592,12.242732,0.75156164,Greek,hellenic
2593,13.926033,27.405779,Italian,italic
2594,27.163408,-8.235871,Indian,hindustani
2595,-20.67106,-4.361609,Scottish,celtic
2596,16.78829,-24.3745,Greek,hellenic
2597,13.296455,11.587327,Arabic,semitic
2598,-18.283592,20.90789,North_American_Native,native_american
2599,15.692494,17.088316,Philippine,austronesian
2600,2.088777,12.291945,German,germanic
2601,5.912277,25.005846,Scottish,celtic
2602,-23.052916,-26.681166,Greek,hellenic
2603,10.066138,-3.3572733,Greek,hellenic
2604,29.117496,21.340355,Indian,hindustani
2605,-24.156881,-11.3746,Portuguese,italic
2606,-2.4849443,8.986573,English,germanic
2607,-5.671909,-8.764249,Italian,italic
2608,19.983873,-7.1879315,North_American_Native,native_american
2609,37.733845,2.572829,French,italic
2610,-4.8105135,0.876933,Scottish,celtic
2611,-18.22235,-5.2487984,Chinese,east_asia
2612,-22.758972,28.304415,Australian_Ethnic,austronesian
2613,-2.1115634,18.390728,Japanese,east_asia
2614,22.176554,-32.812515,Russian,slavic
2615,18.366093,-36.45355,Russian,slavic
2616,19.690094,-25.437944,Italian,italic
2617,-18.975588,5.825738,Portuguese,italic
2618,-10.307043,-18.507555,Scandinavian,germanic
2619,20.792027,17.011497,Italian,italic
2620,11.870196,23.399384,Icelandic,germanic
2621,15.942773,-5.305166,French,italic
2622,-21.454494,-4.534573,Scottish,celtic
2623,14.982878,28.552286,Indian,hindustani
2624,-2.2975476,-2.5088751,English,germanic
2625,-28.137598,-22.232231,Korean,east_asia
2626,7.8244696,-17.28704,German,germanic
2627,34.76579,-22.294718,German,germanic
2628,41.78235,-1.9919678,Indian,hindustani
2629,6.813675,28.543003,Czechoslovak,slavic
2630,-12.932334,-41.294903,Nordic,germanic
2631,-18.440819,-29.87121,English,germanic
2632,-8.188702,30.56322,North_American_Native,native_american
2633,36.52233,1.4645624,Slavic,slavic
2634,-5.930436,-13.802472,Russian,slavic
2635,0.38463536,19.56611,Japanese,east_asia
2636,3.1518803,8.527301,Romanian,italic
2637,15.711288,-12.438752,French,italic
2638,12.105961,-2.2918856,Greek,hellenic
2639,-16.39276,-7.832951,North_American_Native,native_american
2640,0.80565417,-6.4449873,French,italic
2641,-17.360891,-3.8164237,North_American_Native,native_american
2642,0.29146916,-0.7473791,Greek,hellenic
2643,-8.660767,26.025906,North_American_Native,native_american
2644,4.070485,1.0388883,Greek,hellenic
2645,-36.76986,16.953518,Philippine,austronesian
2646,-4.8873506,9.423199,Celtic,celtic
2647,-26.981905,-6.728488,Scottish,celtic
2648,0.52543914,36.404587,Bulgarian,slavic
2649,-18.914408,-8.224143,Indian,hindustani
2650,22.320763,-0.72256815,North_American_Native,native_american
2651,-9.977979,-9.910831,Greek,hellenic
2652,8.085924,11.116945,Ukrainian,slavic
2653,24.125212,30.494837,Scottish,celtic
2654,-1.5608227,4.446601,Greek,hellenic
2655,-0.8209634,-20.57717,German,germanic
2656,25.954842,12.822292,Danish,germanic
2657,11.769685,1.6259938,Welsh,celtic
2658,-6.017801,-17.59616,Russian,slavic
2659,-2.8420467,32.961773,English,germanic
2660,-16.440325,-1.9902912,Chinese,east_asia
2661,36.61984,6.7710853,French,italic
2662,0.51914865,6.226366,English,germanic
2663,-24.007544,-32.21501,Finnish,uralic
2664,33.11507,9.95382,French,italic
2665,24.538454,6.8264494,English,germanic
2666,-16.123043,36.149086,Nigerian,chadic
2667,1.6860324,-10.016238,French,italic
2668,22.123857,-28.615618,Norwegian,germanic
2669,28.798578,25.171455,Italian,italic
2670,-5.67836,14.800579,Nigerian,chadic
2671,-10.386951,24.268068,Bulgarian,slavic
2672,41.782494,-1.9918664,Indian,hindustani
2673,-11.14689,-38.99666,Nordic,germanic
2674,27.027163,19.309038,Icelandic,germanic
2675,7.719053,21.488749,Chinese,east_asia
2676,-18.728497,2.8853183,North_American_Native,native_american
2677,29.870026,-10.318215,Chinese,east_asia
2678,22.692278,4.2450323,Arabic,semitic
2679,15.878963,-11.449494,German,germanic
2680,30.764751,1.9764378,Italian,italic
2681,0.5233884,3.912648,Greek,hellenic
2682,11.018808,-3.2728584,German,germanic
2683,0.43163443,-24.74025,Celtic,celtic
2684,-27.900124,-5.0657473,German,germanic
2685,-22.213152,-36.33462,Irish,celtic
2686,-8.872953,-5.0457215,English,germanic
2687,-11.114855,-15.1251545,German,germanic
2688,-9.853096,17.569002,Nigerian,chadic
2689,13.170027,-15.12164,North_American_Native,native_american
2690,34.385014,9.582644,French,italic
2691,1.8497398,-5.017602,Portuguese,italic
2692,-11.678396,19.759132,English,germanic
2693,-21.893614,-35.094784,Irish,celtic
2694,4.15803,18.193714,French,italic
2695,12.172375,31.852856,German,germanic
2696,18.268896,13.835579,Nigerian,chadic
2697,-29.143835,15.133955,Australian_Ethnic,austronesian
2698,-14.914484,16.91641,Brazilian,italic
2699,-9.225613,-3.9650075,Chinese,east_asia
2700,-8.179004,8.105441,North_American_Native,native_american
2701,-26.244917,-6.817939,Scottish,celtic
2702,-1.2632371,-33.22496,Russian,slavic
2703,0.11223102,2.6410453,Greek,hellenic
2704,11.16503,38.154785,Russian,slavic
2705,-16.07359,23.9856,Philippine,austronesian
2706,-11.507075,-2.2926164,French,italic
2707,9.756548,3.9525821,French,italic
2708,-5.034075,-22.550493,English,germanic
2709,-19.95595,-2.971199,North_American_Native,native_american
2710,-8.082404,32.821915,Russian,slavic
2711,5.1966004,10.875362,English,germanic
2712,13.926922,-4.4887977,French,italic
2713,-17.714422,-10.121021,Chinese,east_asia
2714,-24.735172,25.5609,North_American_Native,native_american
2715,32.810863,-7.1101317,Norwegian,germanic
2716,-7.549857,-34.34876,German,germanic
2717,-21.837645,-0.2831605,Nordic,germanic
2718,-4.870257,4.444966,German,germanic
2719,14.318505,-0.2046286,Greek,hellenic
2720,-22.620037,5.4620295,North_American_Native,native_american
2721,8.868493,15.797248,Indian,hindustani
2722,26.333212,4.803301,Indian,hindustani
2723,-18.865189,-28.556099,Greek,hellenic
2724,5.758594,-35.300457,Albanian,albanian
2725,22.607323,-35.986134,Russian,slavic
2726,-24.436554,-5.0136366,German,germanic
2727,0.67231447,-6.8604465,Italian,italic
2728,0.29974875,23.983227,English,germanic
2729,-31.950094,-18.921438,Danish,germanic
2730,-0.93783295,3.3858168,Greek,hellenic
2731,15.013087,-7.1137686,Greek,hellenic
2732,6.033467,6.7397003,French,italic
2733,-28.908232,0.97464937,Chinese,east_asia
2734,8.073105,18.99938,Hungarian,urgic
2735,-13.023088,-14.709899,Swedish,germanic
2736,-16.506516,-38.163944,Nordic,germanic
2737,13.595188,13.837071,Indian,hindustani
2738,0.22803876,15.478603,Romanian,italic
2739,-7.5167,0.09434466,Czechoslovak,slavic
2740,7.7308226,-1.3661426,Greek,hellenic
2741,10.753283,13.311079,Scandinavian,germanic
2742,-20.880297,-20.077557,Japanese,east_asia
2743,10.729567,-9.347216,French,italic
2744,-1.0532748,21.879765,English,germanic
2745,-12.334673,-32.215843,English,germanic
2746,-6.3055205,9.665259,North_American_Native,native_american
2747,17.273434,-3.502234,French,italic
2748,-30.58584,6.3100615,Japanese,east_asia
2749,-6.5910506,19.476269,German,germanic
2750,11.106619,24.71337,French,italic
2751,3.1479857,-22.30713,German,germanic
2752,37.1651,-5.8477035,German,germanic
2753,-32.240067,-4.0060215,Chinese,east_asia
2754,7.0308948,-23.055218,German,germanic
2755,20.233768,-34.72761,Russian,slavic
2756,-35.7181,3.5053833,Greek,hellenic
2757,-14.79219,-25.209473,Scandinavian,germanic
2758,14.72741,-10.99216,Greek,hellenic
2759,11.016925,-38.491432,Albanian,albanian
2760,9.108465,-22.718557,German,germanic
2761,13.228649,9.178076,Greek,hellenic
2762,19.309078,22.494926,English,germanic
2763,5.732327,-34.18002,Albanian,albanian
2764,-16.583939,-41.12474,Nordic,germanic
2765,-17.176218,-3.4397352,North_American_Native,native_american
2766,24.455112,-6.5298824,Romanian,italic
2767,17.850119,6.4422574,Chinese,east_asia
2768,4.520558,29.004314,German,germanic
2769,-5.0173764,-0.7625179,German,germanic
2770,-3.8448317,-18.451,German,germanic
2771,15.889493,-30.373047,Ukrainian,slavic
2772,22.081223,-4.002848,Portuguese,italic
2773,7.147483,-39.74044,Albanian,albanian
2774,27.511799,14.003722,Icelandic,germanic
2775,-23.771597,28.557768,Brazilian,italic
2776,-0.6789647,8.456837,Italian,italic
2777,37.863903,2.7000728,Danish,germanic
2778,2.3855097,16.7152,Indian,hindustani
2779,-21.285423,-27.802483,Celtic,celtic
2780,34.607384,-2.406507,Celtic,celtic
2781,5.2708054,-8.637654,Indian,hindustani
2782,29.470531,-18.009233,French,italic
2783,-14.251957,34.67619,Brazilian,italic
2784,0.14177479,0.7566589,Greek,hellenic
2785,-22.25209,10.064467,North_American_Native,native_american
2786,-27.096474,-10.548311,Arabic,semitic
2787,18.387558,-16.276983,Swedish,germanic
2788,5.190218,0.22975765,North_American_Native,native_american
2789,-11.22437,-5.4964137,North_American_Native,native_american
2790,-26.63518,28.991688,Australian_Ethnic,austronesian
2791,-19.265295,-17.531723,Arabic,semitic
2792,-3.4866898,3.2644763,Philippine,austronesian
2793,9.6486435,29.39991,Armenian,armenic
2794,-24.251005,10.90847,Dutch,germanic
2795,11.644228,-3.8117192,Greek,hellenic
2796,-13.493944,14.403593,Philippine,austronesian
2797,-12.633008,22.354202,Hawaiian,austronesian
2798,8.153677,-0.26082018,French,italic
2799,-16.66635,-37.9765,Nordic,germanic
2800,-24.45841,-21.554108,Japanese,east_asia
2801,20.07269,19.17308,German,germanic
2802,20.496883,30.216593,German,germanic
2803,7.956616,-6.877721,French,italic
2804,20.845629,19.02877,Italian,italic
2805,8.656403,6.055102,North_American_Native,native_american
2806,-0.736831,2.0948346,Greek,hellenic
2807,14.1927185,4.766014,Greek,hellenic
2808,14.741188,-3.3115716,Greek,hellenic
2809,31.082527,2.0618172,Italian,italic
2810,5.182566,-4.2608957,North_American_Native,native_american
2811,-18.15685,16.924376,North_American_Native,native_american
2812,-25.12646,1.5938723,Chinese,east_asia
2813,0.35398212,12.56306,Russian,slavic
2814,0.9103954,24.986776,French,italic
2815,28.901482,1.9476024,Italian,italic
2816,-15.940505,-9.856726,Chinese,east_asia
2817,2.8495119,0.89352113,Philippine,austronesian
2818,3.166134,16.323656,Indian,hindustani
2819,-11.452025,1.4506837,Estonian,uralic
2820,1.7733059,-2.0565507,Greek,hellenic
2821,-8.532974,19.235725,Tanzanian,bantu
2822,33.814068,-17.552422,Czechoslovak,slavic
2823,6.245196,-18.740744,German,germanic
2824,-19.3046,34.589275,Indian,hindustani
2825,-19.114813,0.80614144,Philippine,austronesian
2826,15.798194,21.806044,Italian,italic
2827,-21.487288,-3.1093552,Japanese,east_asia
2828,-16.53079,-41.102547,Scandinavian,germanic
2829,11.984731,27.344679,Japanese,east_asia
2830,0.7415409,-18.626865,German,germanic
2831,33.851665,-17.55275,Czechoslovak,slavic
2832,-7.25984,-6.501489,Italian,italic
2833,-26.015266,-4.029973,German,germanic
2834,18.770258,-17.6199,German,germanic
2835,1.5767481,28.094355,North_American_Native,native_american
2836,-2.4552672,12.8838415,Romanian,italic
2837,12.213316,-23.765911,German,germanic
2838,-17.131832,-14.010286,Swedish,germanic
2839,32.63855,9.802793,French,italic
2840,15.976476,-15.501885,Serbian,slavic
2841,7.9717703,-18.730923,German,germanic
2842,9.783055,14.373753,Brazilian,italic
2843,41.81306,2.3401992,German,germanic
2844,25.598085,-21.51865,Armenian,armenic
2845,-4.5075793,16.63077,Scottish,celtic
2846,-6.115198,0.1870186,Scottish,celtic
2847,11.440029,37.041183,Russian,slavic
2848,-1.2361784,-33.388256,Ukrainian,slavic
2849,-0.34478962,2.952607,Greek,hellenic
2850,-7.8833055,14.693965,Spanish,italic
2851,16.358158,17.043459,Indian,hindustani
2852,39.475418,-15.79752,Italian,italic
2853,7.597705,-12.305501,Indian,hindustani
2854,15.859058,2.0063326,French,italic
2855,-14.154529,3.7042382,Chinese,east_asia
2856,-3.5926726,14.769082,Indian,hindustani
2857,-30.972054,4.5392776,North_American_Native,native_american
2858,16.220919,-1.9867892,Greek,hellenic
2859,18.050121,-6.99581,Belgian,germanic
2860,-9.376851,0.38495737,Arabic,semitic
2861,28.776886,16.19522,Italian,italic
2862,-6.866762,-31.370918,Celtic,celtic
2863,11.157721,0.88883674,Greek,hellenic
2864,17.583426,-35.176373,Russian,slavic
2865,8.162722,-34.683376,Slavic,slavic
2866,-29.311876,-6.4248886,Arabic,semitic
2867,5.637783,7.989169,Greek,hellenic
2868,1.787054,0.22926176,Greek,hellenic
2869,-2.5853047,4.600186,French,italic
2870,7.562277,24.445145,Irish,celtic
2871,-20.513979,-34.404495,Irish,celtic
2872,11.728298,-8.226333,Greek,hellenic
2873,-5.26468,-4.197103,Slavic,slavic
2874,7.0571284,-1.677208,North_American_Native,native_american
2875,26.433722,-27.675896,Irish,celtic
2876,4.9243903,9.480788,German,germanic
2877,-8.480516,25.772024,South_African,bantu
2878,-7.3412023,11.024248,Slavic,slavic
2879,4.764652,6.0409665,Romanian,italic
2880,2.710695,22.119549,German,germanic
2881,9.0455475,11.158132,English,germanic
2882,2.1936104,-17.79327,German,germanic
2883,-1.5002079,8.278069,Irish,celtic
2884,-5.593632,-27.979078,Romanian,italic
2885,-20.206089,0.94384295,North_American_Native,native_american
2886,-6.413876,-20.6626,Czechoslovak,slavic
2887,-5.680512,-2.0015614,German,germanic
2888,3.664053,10.527407,Indian,hindustani
2889,4.637539,23.871262,Welsh,celtic
2890,11.665634,6.4721775,English,germanic
2891,1.8630601,-0.72550154,Greek,hellenic
2892,-23.346819,25.683075,Australian_Ethnic,austronesian
2893,6.5242968,0.6065007,Greek,hellenic
2894,21.531845,-4.243052,English,germanic
2895,-9.78903,-7.132934,Polish,slavic
2896,-12.430612,-27.243074,Pakistani,hindustani
2897,-5.3068056,27.691738,North_American_Native,native_american
2898,6.968816,-11.029499,German,germanic
2899,31.334972,10.8868685,Japanese,east_asia
2900,18.886404,-5.2638707,Scandinavian,germanic
2901,11.438671,-14.630224,Nordic,germanic
2902,5.3512774,11.97523,German,germanic
2903,-19.37642,-7.193587,Albanian,albanian
2904,13.265294,3.8269455,French,italic
2905,2.0138106,2.356326,Greek,hellenic
2906,0.21969223,21.641428,Celtic,celtic
2907,26.22397,11.843946,Icelandic,germanic
2908,-29.515617,23.466637,North_American_Native,native_american
2909,13.438511,-26.994583,German,germanic
2910,22.888382,-12.900028,Russian,slavic
2911,39.022755,-30.00398,South_African,bantu
2912,-23.335691,-10.600208,Chinese,east_asia
2913,-43.621098,-5.6068883,Indian,hindustani
2914,-22.897991,23.943205,Australian_Ethnic,austronesian
2915,-1.7141571,-7.6847086,Italian,italic
2916,4.9128776,14.654444,Pakistani,hindustani
2917,19.749598,6.6834526,Spanish,italic
2918,-13.281782,32.372128,Brazilian,italic
2919,32.681355,13.731359,Russian,slavic
2920,33.71948,-0.8675791,Danish,germanic
2921,5.7475457,3.2376606,French,italic
2922,6.2011933,4.3347015,Scandinavian,germanic
2923,-23.745716,20.497465,Australian_Ethnic,austronesian
2924,22.802216,4.1063213,German,germanic
2925,19.484058,-15.528975,German,germanic
2926,8.277504,2.605785,Greek,hellenic
2927,-21.95285,21.38672,Australian_Ethnic,austronesian
2928,-19.861387,-3.7024043,Scottish,celtic
2929,17.807175,19.713772,Italian,italic
2930,-4.5730004,-23.176893,Norwegian,germanic
2931,18.156027,10.582492,Finnish,uralic
