,lemma,portuguese,north_american_native,english,german,scottish,danish,french,italian,greek,irish,nordic,scandinavian,russian,slavic,czechoslovak,japanese,chinese,indian,philippine,australian_ethnic,diff
2118,amongst,0.0,0.0,0.00031943141208648604,0.00033191661606962156,0.0,0.0,0.00017460196208954898,0.0,0.0,0.0,0.000636641817098967,0.0,0.0,0.0,0.0,0.00032869733138854077,0.0005154473116201153,0.0005262300627717289,0.0,0.0006999860002799944,0.01726053540847923
2119,pussy,0.0,0.0,0.00031943141208648604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2120,henwife,0.0,0.0,0.00031943141208648604,0.0,0.0,0.0,0.0,0.0,0.0,0.00016604400166044003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2121,cloak,0.0,0.0,0.00031943141208648604,0.0002671523982999393,0.0,0.0,0.00016368933945895217,0.0,0.00035542918073573843,0.000547945205479452,0.0003901998233832378,0.00039013605995090786,0.0002736446040704635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2122,hound,0.0,0.0,0.00031943141208648604,0.00022667476219388787,0.0,0.0,0.0,0.0,0.0005109294473076239,0.0006143628061436281,0.00030805249214466146,0.0,0.0,0.0,0.0,0.0,0.00024161592732192905,0.0,0.0,0.0,0.01726053540847923
2123,nine,0.0,0.0,0.00031943141208648604,0.00023477028941509815,0.0,0.0,0.00010912622630596812,0.0,0.0,0.000564549605645496,0.0003901998233832378,0.0,0.0002565418163160595,0.0003716090672612412,0.00037310901567057865,0.00022597941532962178,0.0005315550401082439,0.0,0.0,0.0,0.01726053540847923
2124,hundred_florin,0.0,0.0,0.00031943141208648604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2125,hedge,0.0,0.0,0.00031943141208648604,0.0002671523982999393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002600907066339386,0.0,0.0,0.0,0.0002465229985414056,0.0,0.0,0.0,0.0,0.01726053540847923
2126,turbid_amazon,0.0,0.0,0.00031943141208648604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2127,sake,0.0,0.0,0.00031943141208648604,0.00018619712608783647,0.0,0.0,0.0003055534336567107,0.00038630448926480154,0.0003110005331437711,0.00018264840182648402,0.00024644199371572914,0.00027634637579855976,0.0002907473918248675,0.0,0.0,0.0004930459970828112,0.0,0.000200468595341611,0.0,0.0,0.01726053540847923
2128,sweep,0.0,0.0,0.00031943141208648604,0.00017000607164541592,0.0,0.0,0.0,0.0,0.0,0.00024906600249066,0.0,0.0,0.0001710278775440397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2129,trunk,0.0,0.0,0.00031943141208648604,0.00016191054442420561,0.0,0.0005089882701339565,0.0,0.0,0.0,0.0,0.0,0.0,0.0002223362408072516,0.0,0.0,0.000205435832117838,0.0,0.0,0.0,0.0,0.01726053540847923
2130,dingo,0.0,0.0,0.0002994669488310807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2131,gold_silver,0.0,0.0,0.0002994669488310807,0.00022667476219388787,0.0,0.0,0.0002728155657649203,0.00024398178269355888,0.0,0.0007471980074719801,0.0,0.00017881236081083277,0.0003933641183512913,0.0,0.0,0.00022597941532962178,0.0,0.0,0.0,0.0,0.01726053540847923
2132,piper,0.0,0.0,0.0002994669488310807,0.0,0.0,0.0,0.0,0.0,0.0,0.00031548360315483606,0.0,0.0,0.0,0.0,0.00037310901567057865,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2133,gobborn,0.0,0.0,0.0002994669488310807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2134,pound,0.0,0.0,0.0002994669488310807,0.0,0.0,0.0,0.0,0.0,0.0,0.000282274802822748,0.0,0.0,0.0,0.0,0.0,0.0003697844978121084,0.0,0.00016288073371505896,0.0,0.0,0.01726053540847923
2135,afterwards,0.0,0.0,0.0002994669488310807,0.0005019226877150374,0.0009305030532131434,0.0004627166092126877,0.00014186409419775854,0.0,0.0003110005331437711,0.0,0.00024644199371572914,0.0004389030674447714,0.0002223362408072516,0.0,0.0007462180313411573,0.0003492409146003246,0.0,0.0004259957651009234,0.0,0.0,0.01726053540847923
2136,blacky,0.0,0.0,0.0002994669488310807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2137,binnorie,0.0,0.0,0.0002994669488310807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2138,scoop,0.0,0.0,0.0002994669488310807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2139,hump,0.0,0.0,0.0002994669488310807,0.0,0.0,0.0,0.0,0.0,0.0,0.000514736405147364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2140,shepherd,0.0,0.0,0.0002994669488310807,0.0004776361060514066,0.000756033730735679,0.0,0.00022916507524253305,0.0,0.0011107161897991825,0.0,0.0,0.0002113236991400751,0.00099196168975543,0.0025440928450961896,0.002238654094023472,0.0,0.0,0.00046358362672747547,0.0,0.0,0.01726053540847923
2141,tinker,0.0,0.0,0.0002994669488310807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000513589580294595,0.0,0.0,0.0,0.0,0.01726053540847923
2142,nought,0.0,0.0,0.0002994669488310807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2143,yallery_brown,0.0,0.0,0.0002795024855756753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2144,bought,0.0,0.0,0.0002795024855756753,0.00031572556162720095,0.0,0.00023135830460634384,0.00017460196208954898,0.00032530904359141186,0.0,0.0,0.0,0.00019506802997545393,0.0004104669061056952,0.0,0.0003391900142459806,0.000205435832117838,0.00022550819883380047,0.0002505857441770138,0.0,0.0,0.01726053540847923
2145,bean,0.0,0.0,0.0002795024855756753,8.90507994333131e-05,0.0,0.0,0.0,0.00024398178269355888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2146,fifty,0.0,0.0,0.0002795024855756753,0.0001376239627605748,0.0,0.0,0.00026190294313432346,0.0,0.00033321485693975475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013782215929735757,0.0,0.0,0.01726053540847923
2147,teshumai,0.0,0.0,0.0002795024855756753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2148,tidy,0.0,0.0,0.0002795024855756753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2149,sweet_william,0.0,0.0,0.0002795024855756753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2150,reel,0.0,0.0,0.0002795024855756753,0.00014571948998178506,0.0,0.0,0.0,0.0,0.0,0.00016604400166044003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2151,sate,0.0,0.0,0.0002795024855756753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2152,burd_ellen,0.0,0.0,0.0002795024855756753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2153,laidly_worm,0.0,0.0,0.0002795024855756753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2154,tewara,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2155,titty,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004001943801274905,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2156,goodwife,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2157,bite_piggy,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2158,ducky-daddles_goosey-poosey,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2159,colour,0.0,0.0,0.0002595380223202699,0.00029143897996357013,0.0,0.0,0.0002509903205037267,0.0003049772283669486,0.0,0.000265670402656704,0.0,0.00039013605995090786,0.0,0.0,0.0,0.0,0.00022550819883380047,0.0,0.0,0.0008399832003359933,0.01726053540847923
2160,peasant,0.0,0.0,0.0002595380223202699,0.0014814814814814814,0.0,0.0005552599310552252,0.0002509903205037267,0.001016590761223162,0.0,0.0,0.0008830838108146962,0.00022757936830469625,0.002719343252950231,0.0003716090672612412,0.0008479750356149515,0.000513589580294595,0.0,0.0,0.0,0.0,0.01726053540847923
2161,outrun,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2162,warlock,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2163,never_mind,0.0,0.0,0.0002595380223202699,9.714632665452337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002223362408072516,0.0,0.0,0.0,0.0,0.0001252928720885069,0.0,0.0,0.01726053540847923
2164,carriage,0.0,0.0,0.0002595380223202699,0.0006071645415907711,0.0,0.0006709390833583972,0.0005674563767910342,0.00034564085881587506,0.0,0.0,0.0,0.00040639172911552905,0.0001710278775440397,0.0005145356315924878,0.0009158130384641476,0.0,0.0,0.00016288073371505896,0.0,0.0,0.01726053540847923
2165,glove,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005339576530507466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2166,salt,0.0,0.0,0.0002595380223202699,0.00021048370775146732,0.0,0.00025449413506697824,0.0,0.0002033181522446324,0.0,0.0,0.0,0.00022757936830469625,0.0006499059346673508,0.0,0.0,0.0,0.0,0.000200468595341611,0.0,0.0009799804003919922,0.01726053540847923
2167,tommy,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2168,skein,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.00012003884893656493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2169,thump,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2170,lambton,0.0,0.0,0.0002595380223202699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2171,honour,0.0,0.0,0.0002595380223202699,0.0002185792349726776,0.0,0.0,0.0004583301504850661,0.0005489590110605074,0.0004887151235116403,0.00023246160232461601,0.0,0.00035762472162166554,0.0003933641183512913,0.0005431209444587371,0.0,0.00032869733138854077,0.0006443091395251442,0.0006515229348602359,0.0,0.0,0.01726053540847923
2172,round_neck,0.0,0.0,0.00023957355906486453,0.00017000607164541592,0.0,0.00023135830460634384,0.00015277671682835536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002129978825504617,0.0,0.0,0.01726053540847923
2173,pray_send,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2174,merlin,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2175,prickle,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2176,lord_mayor,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2177,bogles,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2178,armour,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002565418163160595,0.0,0.0,0.0,0.0,0.00013782215929735757,0.0,0.0,0.01726053540847923
2179,leapt,0.0,0.0,0.00023957355906486453,0.0003076300344059907,0.0,0.0,0.0,0.0,0.0008663586280433623,0.0,0.0,0.0,0.0003762613305968873,0.0,0.0,0.00022597941532962178,0.0,0.0,0.0,0.0,0.01726053540847923
2180,breech,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2181,horseback,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2182,goody,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2183,stile_home,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2184,whitey,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2185,stick_stick,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2186,cart,0.0,0.0,0.00023957355906486453,0.0005504958510422992,0.0,0.0002776299655276126,0.00010912622630596812,0.0002033181522446324,0.0,0.0,0.00036966299057359373,0.0,0.000547289208140927,0.0005717062573249865,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2187,goodman,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2188,veldt,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2189,quoth_jack,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2190,golden_shoe,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019506802997545393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2191,girl-daughter,0.0,0.0,0.00023957355906486453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2192,cornwall,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2193,spriggans,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2194,field-mouse,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2195,brownie,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.00014186409419775854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2196,drink_water,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016288073371505896,0.0,0.0,0.01726053540847923
2197,sheath,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2198,chest,0.0,0.0,0.00021960909580945917,0.00022667476219388787,0.0,0.000786618235661569,0.0,0.00034564085881587506,0.00042207215212368936,0.00024906600249066,0.00034912615776394964,0.0002113236991400751,0.0,0.00045736500585998914,0.0003391900142459806,0.000205435832117838,0.00019329274185754324,0.0001252928720885069,0.0,0.0,0.01726053540847923
2199,sâbia,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2200,wand,0.0,0.0,0.00021960909580945917,0.00019429265330904674,0.0,0.0,0.0001855145847201458,0.0,0.0,0.00021585720215857202,0.0,0.0,0.0,0.0011148272017837235,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2201,gruel,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2202,small_small,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2203,factor,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2204,pillar,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0002221432379598365,0.000265670402656704,0.0003901998233832378,0.00019506802997545393,0.0,0.0,0.0,0.0002670665817531894,0.0,0.0,0.0,0.0,0.01726053540847923
2205,mallet,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003903280810238922,0.0,0.0,0.0,0.0,0.01726053540847923
2206,baviaan,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2207,shark,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2208,stile,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2209,crab,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.00024398178269355888,0.0005775724186955749,0.0,0.0,0.0,0.0,0.0,0.0,0.0014585944080366497,0.0,0.0,0.0008070482211312126,0.0,0.01726053540847923
2210,rare,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.00031646605628730755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016107728488128604,0.0,0.0,0.0,0.01726053540847923
2211,crown,0.0,0.0,0.00021960909580945917,0.00028334345274235985,0.0,0.0004627166092126877,0.0009493981688619226,0.0007116135328562134,0.000444286475919673,0.00019925280199252802,0.00020536832809644096,0.0003251133832924232,0.00023943902856165555,0.0,0.0,0.0,0.0,0.0004259957651009234,0.0,0.0,0.01726053540847923
2212,hairy,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001710278775440397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2213,pusat_tasek,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2214,elfland,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2215,rank,0.0,0.0,0.00021960909580945917,8.095527221210281e-05,0.0,0.0,0.00022916507524253305,0.0,0.0,0.0,0.0,0.00022757936830469625,0.0,0.0,0.0,0.0,0.0003543700267388293,0.0,0.0,0.0,0.01726053540847923
2216,duchess,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.00042559228259327563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2217,voyage,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0002665718855518038,0.0,0.0,0.00019506802997545393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2218,yellow-dog_dingo,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2219,pail,0.0,0.0,0.00021960909580945917,0.00010524185387573366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2220,alice,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2221,witch-woman,0.0,0.0,0.00021960909580945917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2222,wink,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2223,limpopo,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2224,grind,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2225,consult,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.0003819417920708884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015035144650620827,0.0,0.0,0.01726053540847923
2226,persia,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2227,elephant,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030070289301241653,0.0,0.0,0.01726053540847923
2228,fault,0.0,0.0,0.00019964463255405378,0.00014571948998178506,0.0,0.0,0.00043650490522387247,0.0003659726740403383,0.0,0.0,0.0,0.00027634637579855976,0.0,0.0,0.0,0.000205435832117838,0.00019329274185754324,0.0003382907546389686,0.0,0.0,0.01726053540847923
2229,trough,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018813066529844364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2230,magpie,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2231,fairy_tale,0.0,0.0,0.00019964463255405378,0.0002185792349726776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002113236991400751,0.0,0.0,0.0,0.0,0.0003865854837150865,0.0,0.0,0.0,0.01726053540847923
2232,damsel,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.0,0.00022364996746909564,0.0,0.0,0.0,0.0,0.0,0.0,0.0007122990299165593,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2233,starvation,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2234,excuse,0.0,0.0,0.00019964463255405378,0.00015381501720299534,0.0,0.0,0.00020733982998133942,0.00034564085881587506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000205435832117838,0.0,0.0002505857441770138,0.0,0.0,0.01726053540847923
2235,landlord,0.0,0.0,0.00019964463255405378,0.00016191054442420561,0.0,0.0,0.0,0.0006506180871828237,0.0,0.00021585720215857202,0.0,0.0,0.0,0.0,0.0008818940370395495,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2236,fleet,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.00014186409419775854,0.0,0.0,0.00016604400166044003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2237,squire,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0009254332184253754,0.00013095147156716173,0.0,0.0,0.0,0.0,0.0,0.0003249529673336754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
2238,jiggelty-jolt,0.0,0.0,0.00019964463255405378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726053540847923
